ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
GWI-51-1,http://asjp.clld.org/languages/GWI,51,GWI,Ng~uSa,,
GWI-51-2,http://asjp.clld.org/languages/GWI,51,GWI,pi,,
GXANA-51-1,http://asjp.clld.org/languages/GXANA,51,GXANA,Ng~uSa,,
GXANA-51-2,http://asjp.clld.org/languages/GXANA,51,GXANA,pi,,
KHOEKHOEGOWAB-51-1,http://asjp.clld.org/languages/KHOEKHOEGOWAB,51,KHOEKHOEGOWAB,sams,,
KORANA-51-1,http://asjp.clld.org/languages/KORANA,51,KORANA,sam,,
KWADI-51-1,http://asjp.clld.org/languages/KWADI,51,KWADI,pi7i,,
KXOE-51-1,http://asjp.clld.org/languages/KXOE,51,KXOE,pi,,
MASARWA_TATI-51-1,http://asjp.clld.org/languages/MASARWA_TATI,51,MASARWA_TATI,sam,,
NAMA-51-1,http://asjp.clld.org/languages/NAMA,51,NAMA,sam,,
NAMA_2-51-1,http://asjp.clld.org/languages/NAMA_2,51,NAMA_2,sams,,
NARO-51-1,http://asjp.clld.org/languages/NARO,51,NARO,bi,,
NARON-51-1,http://asjp.clld.org/languages/NARON,51,NARON,bisa,,
PROTO_CENTRAL_KHOISAN-51-1,http://asjp.clld.org/languages/PROTO_CENTRAL_KHOISAN,51,PROTO_CENTRAL_KHOISAN,sam,,
PROTO_EAST_KHOE-51-1,http://asjp.clld.org/languages/PROTO_EAST_KHOE,51,PROTO_EAST_KHOE,sam,,
HOAN-51-1,http://asjp.clld.org/languages/HOAN,51,HOAN,!ama,,
JUHOAN-51-1,http://asjp.clld.org/languages/JUHOAN,51,JUHOAN,ku,,
KAUEN-51-1,http://asjp.clld.org/languages/KAUEN,51,KAUEN,"c""a",,
KUNG-51-1,http://asjp.clld.org/languages/KUNG,51,KUNG,cwa,,
O_KUNG-51-1,http://asjp.clld.org/languages/O_KUNG,51,O_KUNG,coa,,
O_KUNG-51-2,http://asjp.clld.org/languages/O_KUNG,51,O_KUNG,ku,,
OUNG-51-1,http://asjp.clld.org/languages/OUNG,51,OUNG,t7oE!7~o*,,
PROTO_NORTHERN_KHOISAN-51-1,http://asjp.clld.org/languages/PROTO_NORTHERN_KHOISAN,51,PROTO_NORTHERN_KHOISAN,!o7a,,
SANDAWE-51-1,http://asjp.clld.org/languages/SANDAWE,51,SANDAWE,"!""ina",,
KAM_KA_KE-51-1,http://asjp.clld.org/languages/KAM_KA_KE,51,KAM_KA_KE,!kwei!kwei,,
MASARWA_KAKIA-51-1,http://asjp.clld.org/languages/MASARWA_KAKIA,51,MASARWA_KAKIA,!xansa,,
NG_KE-51-1,http://asjp.clld.org/languages/NG_KE,51,NG_KE,!ke*,,
NU-51-1,http://asjp.clld.org/languages/NU,51,NU,!a,,
XOON-51-1,http://asjp.clld.org/languages/XOON,51,XOON,!u,,
XOON_MASARWA-51-1,http://asjp.clld.org/languages/XOON_MASARWA,51,XOON_MASARWA,n!~am,,
XOON_NUEN-51-1,http://asjp.clld.org/languages/XOON_NUEN,51,XOON_NUEN,!u,,
HADZA-51-1,http://asjp.clld.org/languages/HADZA,51,HADZA,iliba,,
HADZA-51-2,http://asjp.clld.org/languages/HADZA,51,HADZA,iriba,,
BALI_NIGERIA-51-1,http://asjp.clld.org/languages/BALI_NIGERIA,51,BALI_NIGERIA,Nw~e,,
BESME-51-1,http://asjp.clld.org/languages/BESME,51,BESME,pw~a,,
BON_GULA-51-1,http://asjp.clld.org/languages/BON_GULA,51,BON_GULA,hul,,
BUA-51-1,http://asjp.clld.org/languages/BUA,51,BUA,md~er,,
BURAK-51-1,http://asjp.clld.org/languages/BURAK,51,BURAK,mi,,
DAMA-51-1,http://asjp.clld.org/languages/DAMA,51,DAMA,wa*ni,,
DAY-51-1,http://asjp.clld.org/languages/DAY,51,DAY,gogro,,
GALKE-51-1,http://asjp.clld.org/languages/GALKE,51,GALKE,wa*ne,,
GENGLE-51-1,http://asjp.clld.org/languages/GENGLE,51,GENGLE,5iaN,,
GOUNDO-51-1,http://asjp.clld.org/languages/GOUNDO,51,GOUNDO,p3 mi,,
KALI-51-1,http://asjp.clld.org/languages/KALI,51,KALI,pam,,
KARANG-51-1,http://asjp.clld.org/languages/KARANG,51,KARANG,selhaNa,,
KIM-51-1,http://asjp.clld.org/languages/KIM,51,KIM,pala,,
KO-51-1,http://asjp.clld.org/languages/KO,51,KO,wa*n,,
KPASHAM-51-1,http://asjp.clld.org/languages/KPASHAM,51,KPASHAM,Nw~E*,,
KUMBA-51-1,http://asjp.clld.org/languages/KUMBA,51,KUMBA,sEm,,
LONGUDA-51-1,http://asjp.clld.org/languages/LONGUDA,51,LONGUDA,ywa,,
LUA_NIELLIM-51-1,http://asjp.clld.org/languages/LUA_NIELLIM,51,LUA_NIELLIM,t3n,,
LUA_NIELLIM-51-2,http://asjp.clld.org/languages/LUA_NIELLIM,51,LUA_NIELLIM,man,,
MAMBAI-51-1,http://asjp.clld.org/languages/MAMBAI,51,MAMBAI,kal3,,
MBUM-51-1,http://asjp.clld.org/languages/MBUM,51,MBUM,haN,,
MBUM-51-2,http://asjp.clld.org/languages/MBUM,51,MBUM,pam,,
MOMI-51-1,http://asjp.clld.org/languages/MOMI,51,MOMI,wo7or,,
MUNDANG-51-1,http://asjp.clld.org/languages/MUNDANG,51,MUNDANG,wo*ni,,
NDOK_MBALI-51-1,http://asjp.clld.org/languages/NDOK_MBALI,51,NDOK_MBALI,pam,,
NGOUMI-51-1,http://asjp.clld.org/languages/NGOUMI,51,NGOUMI,pam,,
NJAK_MBAI-51-1,http://asjp.clld.org/languages/NJAK_MBAI,51,NJAK_MBAI,pam,,
NYONG-51-1,http://asjp.clld.org/languages/NYONG,51,NYONG,vama,,
PAM-51-1,http://asjp.clld.org/languages/PAM,51,PAM,wan,,
PANGSENG-51-1,http://asjp.clld.org/languages/PANGSENG,51,PANGSENG,mi,,
RANG-51-1,http://asjp.clld.org/languages/RANG,51,RANG,mi,,
SAMBA_LEKO-51-1,http://asjp.clld.org/languages/SAMBA_LEKO,51,SAMBA_LEKO,gil,,
TEME-51-1,http://asjp.clld.org/languages/TEME,51,TEME,5o,,
TUPURI-51-1,http://asjp.clld.org/languages/TUPURI,51,TUPURI,jili,,
TUPURI-51-2,http://asjp.clld.org/languages/TUPURI,51,TUPURI,ware,,
WAJA-51-1,http://asjp.clld.org/languages/WAJA,51,WAJA,5i,,
WAJA-51-2,http://asjp.clld.org/languages/WAJA,51,WAJA,5iyandi,,
WAKA-51-1,http://asjp.clld.org/languages/WAKA,51,WAKA,5ENyogEl,,
YANDANG-51-1,http://asjp.clld.org/languages/YANDANG,51,YANDANG,5a5oka,,
YOTI-51-1,http://asjp.clld.org/languages/YOTI,51,YOTI,nw~E*,,
AKUNNU-51-1,http://asjp.clld.org/languages/AKUNNU,51,AKUNNU,imb~oue,,
A44_NEN-51-1,http://asjp.clld.org/languages/A44_NEN,51,A44_NEN,lomba,,
A51_BAFIA_MAJA-51-1,http://asjp.clld.org/languages/A51_BAFIA_MAJA,51,A51_BAFIA_MAJA,Ta,,
A51_BAFIA_TUMI_TINGON-51-1,http://asjp.clld.org/languages/A51_BAFIA_TUMI_TINGON,51,A51_BAFIA_TUMI_TINGON,bye,,
A51_BAFIA_ZAKAAN-51-1,http://asjp.clld.org/languages/A51_BAFIA_ZAKAAN,51,A51_BAFIA_ZAKAAN,bE*N,,
A53_BAFIA_RIKPA-51-1,http://asjp.clld.org/languages/A53_BAFIA_RIKPA,51,A53_BAFIA_RIKPA,Elu,,
A54_BAFIA_NJANTI-51-1,http://asjp.clld.org/languages/A54_BAFIA_NJANTI,51,A54_BAFIA_NJANTI,bi,,
A60_GUNU-51-1,http://asjp.clld.org/languages/A60_GUNU,51,A60_GUNU,ba5E,,
A60_MMAALA-51-1,http://asjp.clld.org/languages/A60_MMAALA,51,A60_MMAALA,bana,,
A61_NGORO_ASOM-51-1,http://asjp.clld.org/languages/A61_NGORO_ASOM,51,A61_NGORO_ASOM,"b""e",,
A62_KALONGE-51-1,http://asjp.clld.org/languages/A62_KALONGE,51,A62_KALONGE,pEnE,,
A72a_EWONDO-51-1,http://asjp.clld.org/languages/A72a_EWONDO,51,A72a_EWONDO,bE,,
ABAR-51-1,http://asjp.clld.org/languages/ABAR,51,ABAR,b3n,,
AFI_AMANDA-51-1,http://asjp.clld.org/languages/AFI_AMANDA,51,AFI_AMANDA,mb~an3n,,
AGHEM_ISU-51-1,http://asjp.clld.org/languages/AGHEM_ISU,51,AGHEM_ISU,xe,,
AGHEM_WEH-51-1,http://asjp.clld.org/languages/AGHEM_WEH,51,AGHEM_WEH,xe,,
AGHEM_WUM-51-1,http://asjp.clld.org/languages/AGHEM_WUM,51,AGHEM_WUM,xe,,
AKWA-51-1,http://asjp.clld.org/languages/AKWA,51,AKWA,be,,
ALINGA-51-1,http://asjp.clld.org/languages/ALINGA,51,ALINGA,pE5,,
AMASI-51-1,http://asjp.clld.org/languages/AMASI,51,AMASI,bEn,,
AMBELE_2-51-1,http://asjp.clld.org/languages/AMBELE_2,51,AMBELE_2,bon,,
AMBELE-51-1,http://asjp.clld.org/languages/AMBELE,51,AMBELE,ben,,
AUSHI-51-1,http://asjp.clld.org/languages/AUSHI,51,AUSHI,bele,,
AWING-51-1,http://asjp.clld.org/languages/AWING,51,AWING,p3n3,,
B11c_GALWA_1-51-1,http://asjp.clld.org/languages/B11c_GALWA_1,51,B11c_GALWA_1,wEnE,,
B11c_GALWA_2-51-1,http://asjp.clld.org/languages/B11c_GALWA_2,51,B11c_GALWA_2,wene,,
B25_KOTA_2-51-1,http://asjp.clld.org/languages/B25_KOTA_2,51,B25_KOTA_2,bE,,
B312_HIMBA-51-1,http://asjp.clld.org/languages/B312_HIMBA,51,B312_HIMBA,bEnE,,
B414_VARAMA-51-1,http://asjp.clld.org/languages/B414_VARAMA,51,B414_VARAMA,beni,,
B41_SHIRA-51-1,http://asjp.clld.org/languages/B41_SHIRA,51,B41_SHIRA,bene,,
B42_SANGU_2-51-1,http://asjp.clld.org/languages/B42_SANGU_2,51,B42_SANGU_2,bena,,
B431_VUNGU-51-1,http://asjp.clld.org/languages/B431_VUNGU,51,B431_VUNGU,benyi,,
B44_LUMBU_YI_BANDA-51-1,http://asjp.clld.org/languages/B44_LUMBU_YI_BANDA,51,B44_LUMBU_YI_BANDA,bEnE,,
B63_NDUUMO_KUYA-51-1,http://asjp.clld.org/languages/B63_NDUUMO_KUYA,51,B63_NDUUMO_KUYA,byElE,,
B70_TEKE_OMVULA-51-1,http://asjp.clld.org/languages/B70_TEKE_OMVULA,51,B70_TEKE_OMVULA,byele,,
B77a_KUKUYA_1-51-1,http://asjp.clld.org/languages/B77a_KUKUYA_1,51,B77a_KUKUYA_1,bhele,,
B77a_KUKUYA_2-51-1,http://asjp.clld.org/languages/B77a_KUKUYA_2,51,B77a_KUKUYA_2,byele,,
