ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-50-1,http://asjp.clld.org/languages/SWAHILI,50,SWAHILI,SiNg~o,,
ZULU-50-1,http://asjp.clld.org/languages/ZULU,50,ZULU,tamo,,
ZULU-50-2,http://asjp.clld.org/languages/ZULU,50,ZULU,!ala,,
BENG-50-1,http://asjp.clld.org/languages/BENG,50,BENG,lo,,
BAMBARA-50-1,http://asjp.clld.org/languages/BAMBARA,50,BAMBARA,kan,,
TURKANA-50-1,http://asjp.clld.org/languages/TURKANA,50,TURKANA,mosiriN,,
KANURI-50-1,http://asjp.clld.org/languages/KANURI,50,KANURI,dawu,,
SOMALI-50-1,http://asjp.clld.org/languages/SOMALI,50,SOMALI,luqun,,
W_OROMO-50-1,http://asjp.clld.org/languages/W_OROMO,50,W_OROMO,morma,,
W_OROMO-50-2,http://asjp.clld.org/languages/W_OROMO,50,W_OROMO,"k""ose",,
MOCHA-50-1,http://asjp.clld.org/languages/MOCHA,50,MOCHA,"qate mit""o",,
AMHARIC-50-1,http://asjp.clld.org/languages/AMHARIC,50,AMHARIC,ang~3t,,
TIGRE-50-1,http://asjp.clld.org/languages/TIGRE,50,TIGRE,sigad,,
IRAQW-50-1,http://asjp.clld.org/languages/IRAQW,50,IRAQW,isa,,
HAUSA-50-1,http://asjp.clld.org/languages/HAUSA,50,HAUSA,wuya,,
NGIZIM-50-1,http://asjp.clld.org/languages/NGIZIM,50,NGIZIM,wura,,
BASQUE-50-1,http://asjp.clld.org/languages/BASQUE,50,BASQUE,lepo,,
BASQUE-50-2,http://asjp.clld.org/languages/BASQUE,50,BASQUE,idun,,
LATVIAN-50-1,http://asjp.clld.org/languages/LATVIAN,50,LATVIAN,kakls,,
LITHUANIAN-50-1,http://asjp.clld.org/languages/LITHUANIAN,50,LITHUANIAN,kaklas,,
ENGLISH-50-1,http://asjp.clld.org/languages/ENGLISH,50,ENGLISH,nek,,
HINDI-50-1,http://asjp.clld.org/languages/HINDI,50,HINDI,gala,,
HINDI-50-2,http://asjp.clld.org/languages/HINDI,50,HINDI,gardan,,
NEPALI-50-1,http://asjp.clld.org/languages/NEPALI,50,NEPALI,gala,,
NEPALI-50-2,http://asjp.clld.org/languages/NEPALI,50,NEPALI,giCro,,
PERSIAN-50-1,http://asjp.clld.org/languages/PERSIAN,50,PERSIAN,gardan,,
FRENCH-50-1,http://asjp.clld.org/languages/FRENCH,50,FRENCH,ku,,
SPANISH-50-1,http://asjp.clld.org/languages/SPANISH,50,SPANISH,kw~eyo,,
SPANISH-50-2,http://asjp.clld.org/languages/SPANISH,50,SPANISH,peskw~eso,,
RUSSIAN-50-1,http://asjp.clld.org/languages/RUSSIAN,50,RUSSIAN,SEy3,,
SERBOCROATIAN-50-1,http://asjp.clld.org/languages/SERBOCROATIAN,50,SERBOCROATIAN,vrat,,
ESTONIAN-50-1,http://asjp.clld.org/languages/ESTONIAN,50,ESTONIAN,kael,,
FINNISH-50-1,http://asjp.clld.org/languages/FINNISH,50,FINNISH,kaula,,
HUNGARIAN-50-1,http://asjp.clld.org/languages/HUNGARIAN,50,HUNGARIAN,5ak,,
TURKISH-50-1,http://asjp.clld.org/languages/TURKISH,50,TURKISH,boyun,,
TURKISH-50-2,http://asjp.clld.org/languages/TURKISH,50,TURKISH,gerdan,,
ALUTOR-50-1,http://asjp.clld.org/languages/ALUTOR,50,ALUTOR,Xinn3Xin,,
CHUKCHEE-50-1,http://asjp.clld.org/languages/CHUKCHEE,50,CHUKCHEE,it3n,,
KORYAK-50-1,http://asjp.clld.org/languages/KORYAK,50,KORYAK,Xinn3Xin,,
N_ITELMEN-50-1,http://asjp.clld.org/languages/N_ITELMEN,50,N_ITELMEN,xet3N,,
S_ITELMEN-50-1,http://asjp.clld.org/languages/S_ITELMEN,50,S_ITELMEN,xeyt~eN,,
JAPANESE-50-1,http://asjp.clld.org/languages/JAPANESE,50,JAPANESE,kubi,,
KOREAN-50-1,http://asjp.clld.org/languages/KOREAN,50,KOREAN,mok,,
TELUGU-50-1,http://asjp.clld.org/languages/TELUGU,50,TELUGU,meda,,
KANNADA-50-1,http://asjp.clld.org/languages/KANNADA,50,KANNADA,kuttige,,
KANNADA-50-2,http://asjp.clld.org/languages/KANNADA,50,KANNADA,gattu,,
TAMIL-50-1,http://asjp.clld.org/languages/TAMIL,50,TAMIL,kaluttu,,
LAHU-50-1,http://asjp.clld.org/languages/LAHU,50,LAHU,qopE,,
CANTONESE-50-1,http://asjp.clld.org/languages/CANTONESE,50,CANTONESE,geN,,
MANDARIN-50-1,http://asjp.clld.org/languages/MANDARIN,50,MANDARIN,borc,,
TARAON-50-1,http://asjp.clld.org/languages/TARAON,50,TARAON,pahaN,,
NUNG-50-1,http://asjp.clld.org/languages/NUNG,50,NUNG,ho,,
SEMAI-50-1,http://asjp.clld.org/languages/SEMAI,50,SEMAI,taN3n,,
BAHNAR-50-1,http://asjp.clld.org/languages/BAHNAR,50,BAHNAR,ako,,
CHRAU-50-1,http://asjp.clld.org/languages/CHRAU,50,CHRAU,nko,,
JEH-50-1,http://asjp.clld.org/languages/JEH,50,JEH,t3kuai,,
SEDANG-50-1,http://asjp.clld.org/languages/SEDANG,50,SEDANG,ronoN,,
KUI_THAILAND-50-1,http://asjp.clld.org/languages/KUI_THAILAND,50,KUI_THAILAND,kaN,,
KHASI-50-1,http://asjp.clld.org/languages/KHASI,50,KHASI,rindaN,,
KHMER-50-1,http://asjp.clld.org/languages/KHMER,50,KHMER,ko,,
MON-50-1,http://asjp.clld.org/languages/MON,50,MON,ka7,,
NYAKUR-50-1,http://asjp.clld.org/languages/NYAKUR,50,NYAKUR,ko7,,
MUNDARI-50-1,http://asjp.clld.org/languages/MUNDARI,50,MUNDARI,hoto7,,
DEANG-50-1,http://asjp.clld.org/languages/DEANG,50,DEANG,amoN,,
KHMU-50-1,http://asjp.clld.org/languages/KHMU,50,KHMU,k3ntuar,,
KSINMUL-50-1,http://asjp.clld.org/languages/KSINMUL,50,KSINMUL,kok,,
WA-50-1,http://asjp.clld.org/languages/WA,50,WA,Nok,,
RUC-50-1,http://asjp.clld.org/languages/RUC,50,RUC,teke,,
VIETNAMESE-50-1,http://asjp.clld.org/languages/VIETNAMESE,50,VIETNAMESE,ko,,
SEDIQ-50-1,http://asjp.clld.org/languages/SEDIQ,50,SEDIQ,waru,,
BALI-50-1,http://asjp.clld.org/languages/BALI,50,BALI,baoN,,
GAURA_NGGAURA-50-1,http://asjp.clld.org/languages/GAURA_NGGAURA,50,GAURA_NGGAURA,koku,,
SIKA-50-1,http://asjp.clld.org/languages/SIKA,50,SIKA,toNer,,
SOBOYO-50-1,http://asjp.clld.org/languages/SOBOYO,50,SOBOYO,toloiNkedo5,,
YAMDENA-50-1,http://asjp.clld.org/languages/YAMDENA,50,YAMDENA,nawe,,
YAMDENA-50-2,http://asjp.clld.org/languages/YAMDENA,50,YAMDENA,manuk,,
CHAMORRO-50-1,http://asjp.clld.org/languages/CHAMORRO,50,CHAMORRO,kw~ecu,,
CHAMORRO-50-2,http://asjp.clld.org/languages/CHAMORRO,50,CHAMORRO,agaga,,
CHAM_EASTERN-50-1,http://asjp.clld.org/languages/CHAM_EASTERN,50,CHAM_EASTERN,takuai,,
